1178839174|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 804],[oak]|840|646|Geogia|2010
1178835340|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 726],[oak]|840|646|Geogia|2010
1178833908|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 738],[oak]|840|646|Geogia|2010
1178837484|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 812],[oak]|840|646|Geogia|2010
1178832621|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 702],[oak]|840|646|Geogia|2010
1178831980|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 794],[oak]|840|646|Geogia|2010
1178830986|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 718],[oak]|840|646|Geogia|2010
1178829972|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 830],[oak]|840|646|Geogia|2010
1178828302|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 702],[oak]|840|646|Geogia|2010
1178827748|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 714],[oak]|840|646|Geogia|2010
1178827608|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 712],[oak]|840|646|Geogia|2010
1178827106|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 868],[oak]|840|646|Geogia|2010
1178826244|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 714],[oak]|840|646|Geogia|2010
1178825449|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 900],[oak]|840|646|Geogia|2010
1178824378|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 850],[oak]|840|646|Geogia|2010
1178824014|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 784],[oak]|840|646|Geogia|2010
1178823718|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 704],[oak]|840|646|Geogia|2010
1178823240|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 782],[oak]|840|646|Geogia|2010
1178820907|10245|oak bamboo flute|[ oak bamboo flute],[Hue: Oak (2010)],[Weight: 2 stones],[Price: 100],[crafted by Nadia],[exceptional],[uses remaining: 824],[oak]|840|646|Geogia|2010
1130308049|5044|club|[ club],[Vanquishing],[Weight: 9 stones],[Price: 2,500],[Damage Increase +7],[one-handed weapon],[durability 31 / 31]|883|713|Invul Leather Vanqs|0
1221584163|3915|bronze double axe|[ bronze double axe],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 8 stones],[Price: 5,000],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 165 / 165]|883|713|Invul Leather Vanqs|1752
1086183309|42021|dinosaur meat|[dinosaur meat],[Weight: 2 stones],[Price: 16,000]|883|713|Invul Leather Vanqs|0
1118786623|42021|dinosaur meat|[dinosaur meat],[Weight: 2 stones],[Price: 16,000]|883|713|Invul Leather Vanqs|0
1094280094|42021|dinosaur meat|[dinosaur meat],[Weight: 2 stones],[Price: 16,000]|883|713|Invul Leather Vanqs|0
1087019190|42021|dinosaur meat|[dinosaur meat],[Weight: 2 stones],[Price: 16,000]|883|713|Invul Leather Vanqs|0
1122772244|10869|a trapped fairy|[ a trapped fairy],[Hue: Morning Purple (1280)],[Weight: 1 stone],[Price: 25,000],[uses remaining: 448]|883|713|Invul Leather Vanqs|1280
1109007634|7609|leather cap|[ leather cap],[Massive],[Invulnerability],[Layer: Helm],[Weight: 2 stones],[Price: 3,000],[durability 70%],[strength requirement 15],[durability 68 / 68]|883|713|Invul Leather Vanqs|0
1077042662|9922|composite bow|[ composite bow],[ (Magical)],[Hue: Heartwood (1193)],[Exceptional],[Power],[Weight: 5 stones],[Price: 5,000],[crafted by Ran Ran Bobandy],[exceptional],[Damage Increase +10],[range 10],[two-handed weapon],[durability 75 / 75]|883|713|Invul Leather Vanqs|1193
1084386839|9922|composite bow|[ composite bow],[ (Magical)],[Hue: Heartwood (1193)],[Exceptional],[Power],[Weight: 5 stones],[Price: 5,000],[crafted by Ran Ran Bobandy],[exceptional],[Damage Increase +10],[range 10],[two-handed weapon],[durability 45 / 45]|883|713|Invul Leather Vanqs|1193
1081256934|9922|composite bow|[ composite bow],[ (Magical)],[Hue: Heartwood (1193)],[Exceptional],[Power],[Weight: 5 stones],[Price: 5,000],[crafted by Ran Ran Bobandy],[exceptional],[Damage Increase +10],[range 10],[two-handed weapon],[durability 66 / 66]|883|713|Invul Leather Vanqs|1193
1123017350|3530|a special fishing net|[a special fishing net],[Hue: Verite (2208)],[Weight: 1 stone],[Price: 1,000],[Special Fishing Net]|883|713|Invul Leather Vanqs|2208
1191224204|46776|azure cap mushroom|[azure cap mushroom],[Weight: 1 stone],[Price: 3,000],[Must be combined with another item]|883|713|Invul Leather Vanqs|0
1154971992|41876|Charred Barbarian's Chest|[ Charred Barbarian's Chest],[ (Rare)],[Hue: vintage white (2791)],[Weight: 15 stones],[Price: 10,000],[Contents will be destroyed if broken],[[Single click for more Information],[0 items, 0 stones]|883|713|Invul Leather Vanqs|2791
1172239185|41876|Charred Barbarian's Chest|[ Charred Barbarian's Chest],[ (Rare)],[Hue: vintage white (2791)],[Weight: 15 stones],[Price: 10,000],[Contents will be destroyed if broken],[[Single click for more Information],[0 items, 0 stones]|883|713|Invul Leather Vanqs|2791
1110355693|9636|Lich Statuette|[Lich Statuette],[Weight: 1 stone],[Price: 9,000],[turned off]|883|713|Invul Leather Vanqs|0
1188755562|29424|Branding Iron Template|[ Branding Iron Template],[ (Epic)],[Powered by Sunshine],[Weight: 1 stone],[Price: 10,000]|883|713|Invul Leather Vanqs|0
1090108860|5360|a fey slayer deed|[a fey slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 8,000]|884|713|26-08 SlayerDeed 8k|1964
1107150595|4082|Slayer Armor by Request|[ Slayer Armor by Request],[Author: Imakichi],[Pages: 40],[Weight: 1 stone],[Price: 999]|722|803|Slayer Deeds|0
1109012527|5360|a fey slayer deed|[a fey slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 10,000]|722|803|Slayer Deeds|1964
1117213657|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1117213134|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1117213391|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1117213760|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1083668455|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1083656460|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1083664694|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1083665255|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1083657631|5360|a reptilian death slayer deed|[a reptilian death slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1083665084|5360|an exorcism slayer deed|[an exorcism slayer deed],[ Hue: 1964 ],[Weight: 1 stone],[Price: 9,000]|699|811|Slayer/Regs|1964
1077388588|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1098278353|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1079562964|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1107864500|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1213219277|6881|skull of death|[skull of death],[cursed],[Hue: Red (37)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|37
1142913304|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1147858283|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1101699343|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1102831656|6881|skull of death|[skull of death],[cursed],[Hue: Red (37)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|37
1119102794|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1137271112|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1102426281|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1091353422|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1134357073|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1124274918|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1081139667|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1129534816|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1183013489|6881|skull of power|[skull of power],[cursed],[Hue: Orange (345)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|345
1137253810|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1112742495|5360|a wondrous scroll of Animal Taming (105 Skill)|[a wondrous scroll of Animal Taming (105 Skill)],[Hue: Pure White (1153)],[Weight: 1 stone],[Price: 300,000]|708|810|TALI XP PERK|1153
1251418523|5360|an ethereal dyeing deed|[an ethereal dyeing deed],[Hue: Cyan (691)],[Weight: 1 stone],[Price: 500,000]|708|810|TALI XP PERK|691
1094902050|21899|a snow gravestone|[ a snow gravestone],[ (Epic)],[Weight: 1 stone],[Price: 500,000]|708|810|TALI XP PERK|0
1121222867|21899|a snow gravestone|[ a snow gravestone],[ (Epic)],[Weight: 1 stone],[Price: 500,000]|708|810|TALI XP PERK|0
1094047036|21899|a snow gravestone|[ a snow gravestone],[ (Epic)],[Weight: 1 stone],[Price: 500,000]|708|810|TALI XP PERK|0
1081574334|21894|a snow covered gravestone|[ a snow covered gravestone],[ (Epic)],[Weight: 1 stone],[Price: 400,000]|708|810|TALI XP PERK|0
1149005492|9876|Millennium Falcon floor|[ Millennium Falcon floor],[ (Rare)],[Weight: 1 stone],[Price: 200,000]|708|810|TALI XP PERK|0
1231125768|36884|giant shroom|[ giant shroom],[ (Epic)],[Weight: 1 stone],[Price: 1,500,000]|708|810|TALI XP PERK|0
1197190215|6881|skull of pain|[skull of pain],[cursed],[Hue: Yellow (53)],[Weight: 1 stone],[Price: 10,000]|708|810|TALI XP PERK|53
1197479818|5360|UOFIcyWaterTroughEast|[UOFIcyWaterTroughEast],[Weight: 1 stone],[Price: 800,000]|708|810|TALI XP PERK|0
1075289637|5360|UOFIcyWaterTroughEast|[UOFIcyWaterTroughEast],[Weight: 1 stone],[Price: 800,000]|708|810|TALI XP PERK|0
1131636132|45211|a giant zoogi mushroom|[ a giant zoogi mushroom],[ (Epic)],[Weight: 5 stones],[Price: 4,000,000]|708|810|TALI XP PERK|0
1149309360|4006|Chewbacca's chessboard|[ Chewbacca's chessboard],[ (Rare)],[Hue: Elite (2062)],[Weight: 5 stones],[Price: 200,000]|708|810|TALI XP PERK|2062
1075860520|45198|an orchid beam|[ an orchid beam],[ (Epic)],[Weight: 5 stones],[Price: 1,000,000]|708|810|TALI XP PERK|0
1108133346|26656|a tavern shelf|[ a tavern shelf],[ (Epic)],[Dyable],[Hue: Ember (2503)],[Weight: 1 stone],[Price: 1,500,000],[0 items, 0 stones]|708|810|TALI XP PERK|2503
1163925823|45211|a giant zoogi mushroom|[ a giant zoogi mushroom],[ (Epic)],[Weight: 5 stones],[Price: 4,000,000]|708|810|TALI XP PERK|0
1091800598|47349|summer fiend statue|[ summer fiend statue],[ (Epic)],[Hue: Sunburst (1483)],[Weight: 5 stones],[Price: 1,000,000]|708|810|TALI XP PERK|1483
1084014186|44091|a sunken statue|[ a sunken statue],[ (Epic)],[Hue: Barnacle (2947)],[Weight: 1 stone],[Price: 1,200,000]|708|810|TALI XP PERK|2947
1189111874|45319|a water spider tank|[ a water spider tank],[ (Epic)],[Weight: 5 stones],[Price: 4,000,000]|708|810|TALI XP PERK|0
1132847132|25810|a barbarian shadow wyrm trophy|[ a barbarian shadow wyrm trophy],[ (Epic)],[Weight: 1 stone],[Price: 1,000,000]|708|810|TALI XP PERK|0
1091100951|5360|a davies locker upgrade deed|[a davies locker upgrade deed],[Hue: Metallic Mint (2655)],[Weight: 1 stone],[Price: 450,000]|708|810|TALI XP PERK|2655
1094662785|5360|an exalted scroll of Fletching (110 Skill)|[an exalted scroll of Fletching (110 Skill)],[cursed],[Hue: Pure White (1153)],[Weight: 1 stone],[Price: 600,000]|708|810|TALI XP PERK|1153
1078330808|11683|a talisman xp perk|[a talisman xp perk],[Hue: Ice White (1150)],[Weight: 9 stones],[Price: 500,000],[Expires In: 7 Days 11 Hours],[Duration: 2 Hours 58 Minutes],[Not Activated]|708|810|TALI XP PERK|1150
1096136699|5360|UOFIcyWaterTroughEast|[UOFIcyWaterTroughEast],[Weight: 1 stone],[Price: 800,000]|708|810|TALI XP PERK|0
1094187713|18406|a dragon egg|[a dragon egg],[Hue: Cyan (691)],[Weight: 0 stones],[Price: 400,000]|708|810|TALI XP PERK|691
1250711110|5123|bronze short spear|[ bronze short spear],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 4 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 77 / 77]|713|812|RUNIC/REPAIR DEEDS|1752
1250709810|5123|bronze short spear|[ bronze short spear],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 4 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 139 / 139]|713|812|RUNIC/REPAIR DEEDS|1752
1250710313|5123|bronze short spear|[ bronze short spear],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 4 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 84 / 84]|713|812|RUNIC/REPAIR DEEDS|1752
1250710857|5123|bronze short spear|[ bronze short spear],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 4 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 119 / 119]|713|812|RUNIC/REPAIR DEEDS|1752
1250709143|5123|bronze short spear|[ bronze short spear],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 4 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 73 / 73]|713|812|RUNIC/REPAIR DEEDS|1752
1250710589|5123|bronze short spear|[ bronze short spear],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 4 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 99 / 99]|713|812|RUNIC/REPAIR DEEDS|1752
1076756214|5177|bronze war hammer|[ bronze war hammer],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 10 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 154 / 154]|713|812|RUNIC/REPAIR DEEDS|1752
1076752185|5177|bronze war hammer|[ bronze war hammer],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 10 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 143 / 143]|713|812|RUNIC/REPAIR DEEDS|1752
1076752785|5177|bronze war hammer|[ bronze war hammer],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 10 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 110 / 110]|713|812|RUNIC/REPAIR DEEDS|1752
1076758302|5177|bronze war hammer|[ bronze war hammer],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 10 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 220 / 220]|713|812|RUNIC/REPAIR DEEDS|1752
1076752438|5177|bronze war hammer|[ bronze war hammer],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 10 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 183 / 183]|713|812|RUNIC/REPAIR DEEDS|1752
1076753590|5177|bronze war hammer|[ bronze war hammer],[ (Uncommon)],[Hue: Bronze Ore (1752)],[Exceptional],[Fortified],[Might],[Surpassingly Accurate],[Increases Tactics by 10],[Weight: 10 stones],[Price: 10,000],[crafted by Poop],[exceptional],[Damage Increase +7],[two-handed weapon],[durability 172 / 172]|713|812|RUNIC/REPAIR DEEDS|1752
